"FABLE_Exporter","FABLE_Importer","dist_adj","Year","FABLE_Item","Q_ij","net_trade_ij","ln_dist","ln_quantity_kt","cost_per_tonne_km","transport_cost_usd_t"
"IND","DEU",6565.789,2005,"Cocoa",0.0205224,-0.0564056,8.78962796230303,-3.88623830645442,0.0153272265708255,100.635335619234
"IND","DEU",6565.789,2005,"Coffee",15.1283282,15.1283282,8.78962796230303,2.71656902599126,0.0143478870583978,94.2051990212705
"IND","DEU",6565.789,2020,"Soyabean",0.4992808,0.4992808,8.78962796230303,-0.694586616050311,0.0148457591370665,97.4741220388009
"IND","DEU",6565.789,2010,"Rice",10.4470257,10.4470257,8.78962796230303,2.34631731588872,0.0144011088220403,94.5546418915551
"IND","DEU",6565.789,2020,"Palm_oil",0.44643,0.44643,8.78962796230303,-0.806472665872068,0.0148623787663206,97.5832430177414
"IND","DEU",6565.789,2020,"Rice",22.0287484,22.0287484,8.78962796230303,3.09234834576408,0.014294071842561,93.851859669097
"IND","DEU",6565.789,2005,"Soyabean",0.0008946,0.0008946,8.78962796230303,-7.01913386696553,0.0158150136043693,103.838042358418
"IND","DEU",6565.789,2005,"Wheat",0.1375583,-0.1384882,8.78962796230303,-1.98370745173811,0.0150383777874038,98.7388154543804
"IND","DEU",6565.789,2010,"Coffee",18.8290056,18.783775,8.78962796230303,2.93539853192781,0.0143165239763898,93.9992756424163
"IND","DEU",6565.789,2010,"Corn",0.0319898,0.0319898,8.78962796230303,-3.44233817699399,0.0152593397784887,100.189605264863
"IND","DEU",6565.789,2010,"Cocoa",0,-0.2000572,8.78962796230303,0,0,0
"IND","DEU",6565.789,2005,"Rice",16.8756096,16.8756096,8.78962796230303,2.82586936055057,0.014332213337116,94.1022886744898
"IND","DNK",6506.775,2000,"Wheat",0.0171889,-0.1023305,8.78059922075053,-4.06349145232713,0.0153184168473468,99.6734917818947
"IND","DNK",6506.775,2005,"Coffee",0.2154125,0.2154125,8.78059922075053,-1.53520048437444,0.0149359776573682,97.1850460215221
"IND","DNK",6506.775,2000,"Rice",0.2314548,0.2314548,8.78059922075053,-1.46337067289942,0.0149252530249777,97.1152632515994
"IND","DNK",6506.775,2020,"Cocoa",0,-0.0085236,8.78059922075053,0,0,0
"IND","DNK",6506.775,2020,"Coffee",0.2135428,0.2135428,8.78059922075053,-1.54391799802048,0.0149372797600133,97.1935185104607
"IND","DNK",6506.775,2020,"Rice",1.4003172,1.4003172,8.78059922075053,0.336698782386355,0.0146589917377728,95.3827609645467
"IND","DNK",6506.775,2020,"Wheat",0.0248803,-0.17421,8.78059922075053,-3.69367895330604,0.0152618720465065,99.3055674854071
"IND","DNK",6506.775,2005,"Rice",0.6868164,0.6868164,8.78059922075053,-0.375688271385438,0.0147637933504677,96.0646814779892
"IND","DNK",6506.775,2005,"Wheat",0.0121303,-0.0732223,8.78059922075053,-4.41204882426276,0.0153719034801811,100.021517267256
"IND","DNK",6506.775,2000,"Cocoa",0,-0.0024245,8.78059922075053,0,0,0
"IND","DNK",6506.775,2000,"Coffee",0.9313732,0.9313732,8.78059922075053,-0.0710952227366061,0.0147188922796903,95.7725203131818
"IND","DNK",6506.775,2015,"Wheat",0.13629,0.00156539999999999,8.78059922075053,-1.99297031054272,0.0150045067895006,97.6309496652528
"IND","DNK",6506.775,2010,"Soyabean",0.015975,0.015975,8.78059922075053,-4.13673027871854,0.0153296399854131,99.7465182160866
"IND","DNK",6506.775,2010,"Wheat",0.0248803,-0.0263055,8.78059922075053,-3.69367895330604,0.0152618720465065,99.3055674854071
"IND","DNK",6506.775,2010,"Coffee",0.0182813,0.0182813,8.78059922075053,-4.00187659951101,0.0153089813344897,99.6120970227242
"IND","DNK",6506.775,2010,"Rice",0.7155118,0.7155118,8.78059922075053,-0.334757188157961,0.0147577516064838,96.0253692092788
"IND","DNK",6506.775,2015,"Coffee",0.7513351,0.7513351,8.78059922075053,-0.285903521677957,0.0147505436645494,95.9784687528982
"IND","DNK",6506.775,2015,"Rice",1.0579145,1.0579145,8.78059922075053,0.0562995173161305,0.0147001531240157,95.6505888435169
"IND","ETH",4349.842,2010,"Corn",0.0168476,0.0168476,8.377894801584,-4.08354706556276,0.0137984080550012,60.0208948907827
"IND","ETH",4349.842,2010,"Rice",2.3029818,2.3029818,8.377894801584,0.834204718071759,0.0131362516438917,57.140619123169
"IND","ETH",4349.842,2015,"Corn",0.4249806,0.4249806,8.377894801584,-0.855711758158403,0.013360129672697,58.1144531757435
"IND","ETH",4349.842,2015,"Palm_oil",0.526799,0.526799,8.377894801584,-0.640936207368419,0.0133314661727195,57.9897714796746
"IND","ETH",4349.842,2010,"Wheat",0.0113987,0.0113987,8.377894801584,-4.4742559651719,0.0138524251192995,60.2558605857841
"IND","ETH",4349.842,2015,"Cocoa",0.0208706,0.0208706,8.377894801584,-3.86941380890523,0.0137688926868538,59.8925077027693
"IND","ETH",4349.842,2020,"Wheat",4.6241374,4.6241374,8.377894801584,1.53128984546148,0.0130449992104735,56.7436854556846
"IND","ETH",4349.842,2010,"Cocoa",0.0018749,0.0018749,8.377894801584,-6.27919995431537,0.0141047237084538,61.3533195854281
"IND","ETH",4349.842,2000,"Wheat",0.0051844,0.0051844,8.377894801584,-5.26210116241505,0.013961991826591,60.7324584509621
"IND","ETH",4349.842,2015,"Rice",71.3294613,71.3294613,8.377894801584,4.26730944403936,0.012692923863471,55.2122133241283
"IND","ETH",4349.842,2015,"Soyabean",0,-15.033489,8.377894801584,0,0,0
"IND","ETH",4349.842,2000,"Rice",1.0538694,1.0538694,8.377894801584,0.0524685335234202,0.0132393449099558,57.5890585418122
"IND","ETH",4349.842,2020,"Cocoa",0.1280693,0.1280693,8.377894801584,-2.05518375532001,0.0135213456241168,58.8157170922996
"IND","ETH",4349.842,2020,"Rice",101.3066756,101.3066756,8.377894801584,4.61815230839236,0.0126484696735939,55.0188446219251
"IND","ETH",4349.842,2020,"Soyabean",0,-29.115358,8.377894801584,0,0,0
"IND","ETH",4349.842,2015,"Wheat",10.864108,10.864108,8.377894801584,2.38546451185677,0.0129340466708328,56.2610594387486
"IND","ETH",4349.842,2005,"Coffee",0.0008664,0.0008664,8.377894801584,-7.05116386227749,0.0142140284385194,61.8287778910663
"IND","ETH",4349.842,2005,"Corn",0.1626319,0.1626319,8.377894801584,-1.8162659141487,0.0134890792774323,58.6753635823049
"IND","ETH",4349.842,2005,"Palm_oil",0.089395,0.089395,8.377894801584,-2.41469052677835,0.0135700432604284,59.0275441160286
"IND","ETH",4349.842,2005,"Wheat",0.0070903,0.0070903,8.377894801584,-4.94902762621621,0.0139183488779642,60.5426185200213
"IND","ETH",4349.842,2005,"Soyabean",0.1674862,0.0753022,8.377894801584,-1.7868543191708,0.0134851125074428,58.6581087595999
"IND","ETH",4349.842,2005,"Rice",3.0350405,3.0350405,8.377894801584,1.11022476873874,0.0131000429500646,56.9831170259949
"IND","FIN",5911.59,2000,"Wheat",0.0027486,0.0027486,8.68467010974957,-5.89666358784352,0.0152174983433552,89.9596110315955
"IND","FIN",5911.59,2005,"Coffee",2.0638686,2.0624698,8.68467010974957,0.724582182802057,0.0142425436169058,84.196078420264
"IND","FIN",5911.59,2000,"Rice",0.0398051,0.0398051,8.68467010974957,-3.22376023419755,0.0148161372128145,87.586928585902
"IND","FIN",5911.59,2020,"Rice",0.4963967,0.4963967,8.68467010974957,-0.700379873538407,0.0144469473383422,85.4044294158705
"IND","FIN",5911.59,2020,"Wheat",0.0398323,0.0398323,8.68467010974957,-3.22307713803776,0.0148160360046958,87.5863302849999
"IND","FIN",5911.59,2010,"Rice",0.3483926,0.3483926,8.68467010974957,-1.05442527418344,0.0144981867427816,85.7073357667601
"IND","FIN",5911.59,2000,"Coffee",1.2636892,1.2636892,8.68467010974957,0.234035379413779,0.0143125816034445,84.6101142811067
"IND","FIN",5911.59,2005,"Rice",0.0931829,0.0931829,8.68467010974957,-2.37319105051929,0.0146906501491652,86.8451005153037
"IND","FIN",5911.59,2010,"Coffee",2.6471031,2.6471031,8.68467010974957,0.973465872240881,0.0142071403236682,83.9867886659937
"IND","FIN",5911.59,2015,"Corn",0.0167669,0.0167669,8.68467010974957,-4.08834857414039,0.0149447911697217,88.3474780310151
"IND","FIN",5911.59,2015,"Rice",0.2200302,0.2200302,8.68467010974957,-1.51399046932354,0.0145649686987547,86.102123309871
"IND","FIN",5911.59,2020,"Coffee",0.321371,0.321371,8.68467010974957,-1.13515905999241,0.014509896404003,85.7765584829404
"IND","FIN",5911.59,2015,"Coffee",1.6496637,1.6496637,8.68467010974957,0.500571448956923,0.0142744842051966,84.3848980825983
"IND","FIN",5911.59,2010,"Wheat",0.0397033,0.0363188,8.68467010974957,-3.22632097131786,0.0148165166199977,87.5891714856122
"IND","FIN",5911.59,2015,"Wheat",0.0397678,0.0397678,8.68467010974957,-3.22469773937159,0.0148162761155186,87.5877497217384
"IND","GBR",7324.15,2010,"Soyabean",0.459513,0.459513,8.89893238619636,-0.777588045965268,0.0152863979327494,111.959871419147
"IND","GBR",7324.15,2010,"Wheat",1.6674185,1.35225065,8.89893238619636,0.511276622050974,0.0150906411804626,110.526119601885
"IND","GBR",7324.15,2010,"Corn",0.6040988,0.6040988,8.89893238619636,-0.504017518265503,0.0152446360034695,111.654000784811
"IND","GBR",7324.15,2010,"Rice",157.7419158,157.7419158,8.89893238619636,5.06096025319849,0.014419449081885,105.610207993088
"IND","GBR",7324.15,2020,"Wheat",3.0772345,2.5976913,8.89893238619636,1.12403130403076,0.0149984552951931,109.850936350288
"IND","GBR",7324.15,2015,"Cocoa",0,-0.073367,8.89893238619636,0,0,0
"IND","GBR",7324.15,2015,"Coffee",1.7618386,1.7513108,8.89893238619636,0.566357922864381,0.0150823313477914,110.465257140926
"IND","GBR",7324.15,2015,"Corn",0.2565863,0.2565863,8.89893238619636,-1.36029021871696,0.015375732129018,112.614168472747
"IND","GBR",7324.15,2000,"Coffee",1.5601267,1.4603978,8.89893238619636,0.444767035912165,0.015100681241889,110.599654517781
"IND","GBR",7324.15,2020,"Corn",0.1329265,0.1329265,8.89893238619636,-2.01795893509644,0.0154771867611504,113.35723741668
"IND","GBR",7324.15,2020,"Rice",222.7060527,222.7060527,8.89893238619636,5.40585275260975,0.0143698031453128,105.246593706743
"IND","GBR",7324.15,2020,"Soyabean",0.0668073,0.0668073,8.89893238619636,-2.70594292297319,0.0155840344539053,114.139805945571
"IND","GBR",7324.15,2000,"Cocoa",0.0336604,-0.3816114,8.89893238619636,-3.39143320674879,0.0156912284784678,114.92491106057
"IND","GBR",7324.15,2015,"Rice",226.8568257,226.8568257,8.89893238619636,5.42431909470293,0.0143671498133001,105.227160305082
"IND","GBR",7324.15,2000,"Palm_oil",0.05927,0.05927,8.89893238619636,-2.82565200318239,0.0156027011288329,114.276523472741
"IND","GBR",7324.15,2000,"Rice",155.4017992,155.4017992,8.89893238619636,5.0460140157301,0.0144216044080525,105.625993925238
"IND","GBR",7324.15,2000,"Soyabean",0.023509,0.023509,8.89893238619636,-3.75037195242625,0.0157476515787559,115.338162310545
"IND","GBR",7324.15,2020,"Coffee",1.9489901,1.8887532,8.89893238619636,0.66731134098456,0.0150671129018268,110.353794959915
"IND","GBR",7324.15,2015,"Soyabean",1.7949617,1.7949617,8.89893238619636,0.58498368466525,0.0150795224102817,110.444684061264
"IND","GBR",7324.15,2015,"Wheat",4.3885324,4.18804,8.89893238619636,1.47899486595545,0.0149453106219576,109.461696791811
"IND","GBR",7324.15,2020,"Cocoa",0.0023191,-0.7876038,8.89893238619636,-6.06657609960311,0.0161166562921147,118.040808181892
"IND","GBR",7324.15,2010,"Coffee",0.8912625,0.8739704,8.89893238619636,-0.115116282106542,0.0151854645594205,111.22062025288
"IND","GBR",7324.15,2005,"Rice",108.5725008,108.5725008,8.89893238619636,4.68741815996577,0.0144734125191471,106.005444302111
"IND","GBR",7324.15,2005,"Wheat",2.4840667,2.0542234,8.89893238619636,0.90989701556258,0.0150306065418569,110.086416903541
"IND","GBR",7324.15,2010,"Cocoa",0.0759176,-0.0386953,8.89893238619636,-2.57810673740353,0.0155641251470622,113.993987195855
"IND","GBR",7324.15,2005,"Coffee",0.6177737,0.5734163,8.89893238619636,-0.481633069814938,0.0152412239576799,111.629010449641
"IND","GBR",7324.15,2005,"Corn",0.0504201,0.0504201,8.89893238619636,-2.98736537388439,0.0156279531952296,114.461473394841
"IND","GBR",7324.15,2000,"Wheat",3.6704023,3.5625064,8.89893238619636,1.30030127458742,0.0149720408097026,109.657472696383
"IND","GBR",7324.15,2005,"Cocoa",0.0691602,-0.0333379,8.89893238619636,-2.67132972632623,0.0155786412548474,114.100305346691
"IND","GBR",7324.15,2005,"Palm_oil",0.01542,-0.0013442,8.89893238619636,-4.17208991084695,0.0158142024834195,115.825591118937
"IND","GRC",5406.409,2000,"Coffee",2.1228724,2.1228724,8.59534038065234,0.752770077287881,0.0139116400908221,75.2120161917813
"IND","GRC",5406.409,2015,"Rice",1.6915228,1.6915228,8.59534038065234,0.525629188308291,0.0139432750281338,75.3830476015776
"IND","GRC",5406.409,2000,"Palm_oil",0.29947,0.29947,8.59534038065234,-1.20574103338858,0.0141867867012191,76.6995713025512
"IND","GRC",5406.409,2000,"Rice",0.3077911,0.3077911,8.59534038065234,-1.17833397287519,0.0141828990527724,76.6785530850002
"IND","GRC",5406.409,2005,"Cocoa",0,-0.0603278,8.59534038065234,0,0,0
"IND","GRC",5406.409,2015,"Wheat",0,-0.0544419,8.59534038065234,0,0,0
"IND","GRC",5406.409,2010,"Rice",1.1366082,1.1366082,8.59534038065234,0.128048564354244,0.0139988211351013,75.683352574202
"IND","GRC",5406.409,2010,"Wheat",0,-0.0066704,8.59534038065234,0,0,0
"IND","GRC",5406.409,2015,"Coffee",5.7457297,5.7457297,8.59534038065234,1.7484569180305,0.0137738110326905,74.4668559314375
"IND","GRC",5406.409,2020,"Wheat",0.0204792,-0.0328932,8.59534038065234,-3.88834554207379,0.0145725127008274,78.7849638183673
"IND","GRC",5406.409,2005,"Coffee",3.981772,3.981772,8.59534038065234,1.38172694634325,0.0138244164619127,74.7404495794331
"IND","GRC",5406.409,2020,"Coffee",4.2184446,4.2184446,8.59534038065234,1.43946648190723,0.013816436612039,74.6973072472572
"IND","GRC",5406.409,2020,"Rice",1.9776025,1.9776025,8.59534038065234,0.681885252439012,0.013921504828422,75.2653489979241
"IND","GRC",5406.409,2010,"Cocoa",0,-0.2002524,8.59534038065234,0,0,0
"IND","GRC",5406.409,2010,"Coffee",2.4787881,2.4787881,8.59534038065234,0.907769771384271,0.0138900937938984,75.0955280981765
"IND","GRC",5406.409,2005,"Rice",0.7697867,0.7697867,8.59534038065234,-0.261641815496605,0.0140534796246254,75.9788587238914
"IND","GRC",5406.409,2005,"Wheat",0.0405324,0.0405324,8.59534038065234,-3.20565362469908,0.0144733661522723,78.2489370259402
"IND","IDN",4574.944,2005,"Palm_oil",0,-1486.0282019,8.42834973719755,0,0,0
"IND","IDN",4574.944,2005,"Rice",0.4724255,0.4724255,8.42834973719755,-0.749875216437541,0.0135222272157992,61.8634322675571
"IND","IDN",4574.944,2010,"Wheat",0.044046,-1.1791586,8.42834973719755,-3.12252073662544,0.0138468981483951,63.3487836026111
"IND","IDN",4574.944,2015,"Cocoa",0.8517639,-12.0681977,8.42834973719755,-0.16044590323169,0.0134427576832329,61.4998636063604
"IND","IDN",4574.944,2015,"Coffee",3.6402704,-14.9857615,8.42834973719755,1.29205796460389,0.0132489123216873,60.6130319326293
"IND","IDN",4574.944,2015,"Corn",95.3643215,95.3643215,8.42834973719755,4.55770452003351,0.0128232380112225,58.6655958000145
"IND","IDN",4574.944,2015,"Palm_oil",7.505781,-3179.5866817,8.42834973719755,2.01567352362851,0.0131533871649975,60.1760096901825
"IND","IDN",4574.944,2005,"Soyabean",3.6064292,3.6064292,8.42834973719755,1.28271814154749,0.0132501498044435,60.6186933469398
"IND","IDN",4574.944,2005,"Wheat",9.2052002,3.0712297,8.42834973719755,2.21976856349796,0.0131265691306671,60.0533186849305
"IND","IDN",4574.944,2010,"Cocoa",0,-3.5507907,8.42834973719755,0,0,0
"IND","IDN",4574.944,2010,"Coffee",0.1655155,-9.5225039,8.42834973719755,-1.79869043296131,0.0136647967309351,62.5156798154112
"IND","IDN",4574.944,2010,"Corn",122.5516581,122.5516581,8.42834973719755,4.80853263987035,0.0127911140292491,58.5186303814288
"IND","IDN",4574.944,2010,"Palm_oil",0,-3864.8794772,8.42834973719755,0,0,0
"IND","IDN",4574.944,2010,"Rice",2.9249911,2.9249911,8.42834973719755,1.07329143794415,0.0132779282339731,60.745778106446
"IND","IDN",4574.944,2010,"Soyabean",0.211493,0.211493,8.42834973719755,-1.55356337797023,0.0136313416376324,62.3626246370366
"IND","IDN",4574.944,2000,"Wheat",0.0314537,-0.0260226,8.42834973719755,-3.45923865569674,0.0138936017212188,63.5624498328798
"IND","IDN",4574.944,2005,"Cocoa",0.0324381,-0.8468254,8.42834973719755,-3.42842162111727,0.0138893207848348,63.5428647886552
"IND","IDN",4574.944,2005,"Coffee",0,-18.035359,8.42834973719755,0,0,0
"IND","IDN",4574.944,2005,"Corn",1.7406804,1.7406804,8.42834973719755,0.554276071275138,0.0133470218700753,61.0618776223696
"IND","IDN",4574.944,2015,"Wheat",15.2399304,14.2886791,8.42834973719755,2.72391898331894,0.0130605580147614,59.7513215262845
"IND","IDN",4574.944,2020,"Cocoa",2.2841122,-1.2666785,8.42834973719755,0.82597741493046,0.0133108070526677,60.8961968607597
"IND","IDN",4574.944,2020,"Coffee",4.3873545,-15.0362274,8.42834973719755,1.47872642584894,0.0132242038495618,60.4999920563296
"IND","IDN",4574.944,2015,"Rice",32.4513461,32.4513461,8.42834973719755,3.47974192457016,0.0129622154370782,59.3014097405682
"IND","IDN",4574.944,2020,"Palm_oil",0,-4228.356586,8.42834973719755,0,0,0
"IND","IDN",4574.944,2020,"Rice",13.7142641,13.7142641,8.42834973719755,2.61843646636961,0.0130743418885934,59.8143819771692
"IND","IDN",4574.944,2020,"Wheat",1.5804946,-6.6704007,8.42834973719755,0.457737836027395,0.0133599130709145,61.1208541443018
"IND","IDN",4574.944,2020,"Corn",99.4307826,99.3062316,8.42834973719755,4.59946174982493,0.0128178845000763,58.6411037863169
"IND","IDN",4574.944,2000,"Corn",1.113104,1.113104,8.42834973719755,0.1071525090781,0.0134068331652594,61.3355109484047
"IND","IDN",4574.944,2000,"Palm_oil",0,-824.2457618,8.42834973719755,0,0,0
"IND","IDN",4574.944,2000,"Cocoa",0,-0.3424106,8.42834973719755,0,0,0
"IND","IDN",4574.944,2000,"Coffee",0.2222824,-1.7369867,8.42834973719755,-1.50380663343598,0.0136245608128959,62.3316027435933
"IND","IDN",4574.944,2000,"Rice",0.0029671,0.0029671,8.42834973719755,-5.82017023416323,0.0142255229506095,65.0809708697533
"IND","IDN",4574.944,2000,"Soyabean",0.256916,0.256916,8.42834973719755,-1.35900609576248,0.0136048466521332,62.2414115620967
"IND","IRL",7688.136,2020,"Wheat",0.4133405,0.4133405,8.94743364040001,-0.8834835704918,0.0154967866622022,119.141403421996
"IND","IRL",7688.136,2010,"Cocoa",0.0005337,-0.0397334,8.94743364040001,-7.53567667462438,0.0165627238869615,127.336473773408
"IND","IRL",7688.136,2005,"Rice",0.0280832,0.0280832,8.94743364040001,-3.57258374620353,0.0159191644075244,122.388700971407
"IND","IRL",7688.136,2005,"Wheat",0.0069814,0.0069814,8.94743364040001,-4.96450580925404,0.0161422960760917,124.104167585259
"IND","IRL",7688.136,2010,"Rice",0.0832949,0.0832949,8.94743364040001,-2.48536795617343,0.0157470261909932,121.065278951918
"IND","IRL",7688.136,2000,"Rice",0.0360689,0.0360689,8.94743364040001,-3.32232428078899,0.0158793750009245,122.082794602108
"IND","IRL",7688.136,2010,"Wheat",0.0324925,0.0324925,8.94743364040001,-3.42674598550853,0.0158959651753633,122.210342119457
"IND","IRL",7688.136,2015,"Cocoa",0,-0.0470567,8.94743364040001,0,0,0
"IND","IRL",7688.136,2020,"Rice",3.2715043,3.2715043,8.94743364040001,1.18524990970857,0.0151794927467279,116.702004647858
"IND","IRL",7688.136,2015,"Rice",1.8576016,1.8576016,8.94743364040001,0.619286193287562,0.0152656467382072,117.364368251293
"IND","IRL",7688.136,2020,"Coffee",0.0088503,0.0041071,8.94743364040001,-4.72730392223175,0.0161040516214063,123.810139016392
"IND","IRL",7688.136,2020,"Corn",0.0058713,0.0058713,8.94743364040001,-5.13767920458524,0.016170274456855,124.319269181627
"IND","IRL",7688.136,2015,"Corn",0.0099209,0.0099209,8.94743364040001,-4.61311163599424,0.0160856725324311,123.668838080795
"IND","IRL",7688.136,2015,"Wheat",0.1214071,0.1214071,8.94743364040001,-2.10860591771762,0.0156878089981202,120.610009119572
"IND","IRL",7688.136,2015,"Coffee",0.0918943,0.0918943,8.94743364040001,-2.38711627548312,0.0157315620712246,120.946388696017
"IND","IRL",7688.136,2020,"Cocoa",0,-0.0393775,8.94743364040001,0,0,0
"IND","MEX",15076.04,2000,"Coffee",0.1394836,0.1394836,9.62086200760717,-1.96980824735577,0.018663827878408,281.376615647994
"IND","MEX",15076.04,2000,"Cocoa",0.0019646,0.0019646,9.62086200760717,-6.2324666167235,0.0194766029460323,293.630045078501
"IND","MEX",15076.04,2010,"Cocoa",0.18227595,0.18227595,9.62086200760717,-1.70223353139814,0.0186139549474082,280.624729345324
